"Year","GHG_gas","Region","Country","Units","Calculated_total","Value","diff"
1990,"PFCs","Non-annex","Chile","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","China","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Colombia","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Comoros","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Congo","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Cook Islands","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Costa Rica","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Cote d'Ivoire","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Cuba","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Democratic People's Republic of Korea","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Democratic Republic of the Congo","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Djibouti","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Dominica","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Dominican Republic","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Ecuador","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Egypt","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","El Salvador","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Equatorial Guinea","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Eritrea","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Ethiopia","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Fiji","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Gabon","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Gambia","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Georgia","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Ghana","Gg CO2 equivalent",547,547,0
1990,"PFCs","Non-annex","Grenada","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Guatemala","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Guinea","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Guinea-Bissau","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Guyana","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Haiti","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Honduras","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","India","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Indonesia","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Iran (Islamic Republic of)","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Iraq","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Israel","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Jamaica","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Jordan","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Kazakhstan","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Kenya","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Kiribati","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Kuwait","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Kyrgyzstan","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Lao People's Democratic Republic","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Lebanon","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Lesotho","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Liberia","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Libya","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Madagascar","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Malawi","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Malaysia","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Maldives","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Mali","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Marshall Islands","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Mauritania","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Mauritius","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Mexico","Gg CO2 equivalent",701.65,701.65,0
1990,"PFCs","Non-annex","Micronesia (Federated States of)","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Mongolia","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Montenegro","Gg CO2 equivalent",1442.4,1442.4,0
1990,"PFCs","Non-annex","Morocco","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Mozambique","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Myanmar","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Namibia","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Nauru","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Nepal","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Nicaragua","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Niger","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Nigeria","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Niue","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Oman","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Pakistan","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Palau","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Panama","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Papua New Guinea","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Paraguay","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Peru","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Philippines","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Qatar","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Republic of Korea","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Republic of Moldova","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Rwanda","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Saint Kitts and Nevis","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Saint Lucia","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Saint Vincent and the Grenadines","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Samoa","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","San Marino","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Sao Tome and Principe","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Saudi Arabia","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Senegal","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Serbia","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Seychelles","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Sierra Leone","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Singapore","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Solomon Islands","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Somalia","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","South Africa","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","South Sudan","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Sri Lanka","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Sudan","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Suriname","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Swaziland","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Syrian Arab Republic","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Tajikistan","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Thailand","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","The former Yugoslav Republic of Macedonia","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Timor-Leste","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Togo","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Tonga","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Trinidad and Tobago","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Tunisia","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Turkmenistan","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Tuvalu","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Uganda","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","United Arab Emirates","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","United Republic of Tanzania","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Uruguay","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Uzbekistan","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Vanuatu","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Venezuela (Bolivarian Republic of)","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Viet Nam","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Yemen","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Zambia","Gg CO2 equivalent",0,NA,NA
1990,"PFCs","Non-annex","Zimbabwe","Gg CO2 equivalent",0,NA,NA
1990,"SF6","Non-annex","Afghanistan","Gg",0,NA,NA
1990,"SF6","Non-annex","Albania","Gg",0,NA,NA
1990,"SF6","Non-annex","Algeria","Gg",0,NA,NA
1990,"SF6","Non-annex","Andorra","Gg",0,NA,NA
1990,"SF6","Non-annex","Angola","Gg",0,NA,NA
1990,"SF6","Non-annex","Antigua and Barbuda","Gg",0,NA,NA
1990,"SF6","Non-annex","Argentina","Gg",0,0,0
1990,"SF6","Non-annex","Armenia","Gg",0,NA,NA
1990,"SF6","Non-annex","Azerbaijan","Gg",0,NA,NA
1990,"SF6","Non-annex","Bahamas","Gg",0,NA,NA
1990,"SF6","Non-annex","Bahrain","Gg",0,NA,NA
1990,"SF6","Non-annex","Bangladesh","Gg",0,NA,NA
1990,"SF6","Non-annex","Barbados","Gg",0,NA,NA
1990,"SF6","Non-annex","Belize","Gg",0,NA,NA
1990,"SF6","Non-annex","Benin","Gg",0,NA,NA
1990,"SF6","Non-annex","Bhutan","Gg",0,NA,NA
1990,"SF6","Non-annex","Bolivia (Plurinational State of)","Gg",0,NA,NA
1990,"SF6","Non-annex","Bosnia and Herzegovina","Gg",0,NA,NA
1990,"SF6","Non-annex","Botswana","Gg",0,NA,NA
1990,"SF6","Non-annex","Brazil","Gg",0.01,0.01,0
1990,"SF6","Non-annex","Brunei Darussalam","Gg",0,NA,NA
1990,"SF6","Non-annex","Burkina Faso","Gg",0,NA,NA
1990,"SF6","Non-annex","Burundi","Gg",0,NA,NA
1990,"SF6","Non-annex","Cabo Verde","Gg",0,NA,NA
1990,"SF6","Non-annex","Cambodia","Gg",0,NA,NA
1990,"SF6","Non-annex","Cameroon","Gg",0,NA,NA
1990,"SF6","Non-annex","Central African Republic","Gg",0,NA,NA
1990,"SF6","Non-annex","Chad","Gg",0,NA,NA
1990,"SF6","Non-annex","Chile","Gg",0,NA,NA
1990,"SF6","Non-annex","China","Gg",0,NA,NA
1990,"SF6","Non-annex","Colombia","Gg",0,NA,NA
1990,"SF6","Non-annex","Comoros","Gg",0,NA,NA
1990,"SF6","Non-annex","Congo","Gg",0,NA,NA
1990,"SF6","Non-annex","Cook Islands","Gg",0,NA,NA
1990,"SF6","Non-annex","Costa Rica","Gg",0,NA,NA
1990,"SF6","Non-annex","Cote d'Ivoire","Gg",0,NA,NA
1990,"SF6","Non-annex","Cuba","Gg",0,NA,NA
1990,"SF6","Non-annex","Democratic People's Republic of Korea","Gg",0,NA,NA
1990,"SF6","Non-annex","Democratic Republic of the Congo","Gg",0,NA,NA
1990,"SF6","Non-annex","Djibouti","Gg",0,NA,NA
1990,"SF6","Non-annex","Dominica","Gg",0,NA,NA
1990,"SF6","Non-annex","Dominican Republic","Gg",0,NA,NA
1990,"SF6","Non-annex","Ecuador","Gg",0,NA,NA
1990,"SF6","Non-annex","Egypt","Gg",0,NA,NA
1990,"SF6","Non-annex","El Salvador","Gg",0,NA,NA
1990,"SF6","Non-annex","Equatorial Guinea","Gg",0,NA,NA
1990,"SF6","Non-annex","Eritrea","Gg",0,NA,NA
1990,"SF6","Non-annex","Ethiopia","Gg",0,NA,NA
1990,"SF6","Non-annex","Fiji","Gg",0,NA,NA
1990,"SF6","Non-annex","Gabon","Gg",0,NA,NA
1990,"SF6","Non-annex","Gambia","Gg",0,NA,NA
1990,"SF6","Non-annex","Georgia","Gg",0,NA,NA
1990,"SF6","Non-annex","Ghana","Gg",0,NA,NA
1990,"SF6","Non-annex","Grenada","Gg",0,NA,NA
1990,"SF6","Non-annex","Guatemala","Gg",0,NA,NA
1990,"SF6","Non-annex","Guinea","Gg",0,NA,NA
1990,"SF6","Non-annex","Guinea-Bissau","Gg",0,NA,NA
1990,"SF6","Non-annex","Guyana","Gg",0,NA,NA
1990,"SF6","Non-annex","Haiti","Gg",0,NA,NA
1990,"SF6","Non-annex","Honduras","Gg",0,NA,NA
1990,"SF6","Non-annex","India","Gg",0,NA,NA
1990,"SF6","Non-annex","Indonesia","Gg",0,NA,NA
1990,"SF6","Non-annex","Iran (Islamic Republic of)","Gg",0,NA,NA
1990,"SF6","Non-annex","Iraq","Gg",0,NA,NA
1990,"SF6","Non-annex","Israel","Gg",0,NA,NA
1990,"SF6","Non-annex","Jamaica","Gg",0,NA,NA
1990,"SF6","Non-annex","Jordan","Gg",0,NA,NA
1990,"SF6","Non-annex","Kazakhstan","Gg",0,NA,NA
1990,"SF6","Non-annex","Kenya","Gg",0,NA,NA
1990,"SF6","Non-annex","Kiribati","Gg",0,NA,NA
1990,"SF6","Non-annex","Kuwait","Gg",0,NA,NA
1990,"SF6","Non-annex","Kyrgyzstan","Gg",0,NA,NA
1990,"SF6","Non-annex","Lao People's Democratic Republic","Gg",0,NA,NA
1990,"SF6","Non-annex","Lebanon","Gg",0,NA,NA
1990,"SF6","Non-annex","Lesotho","Gg",0,NA,NA
1990,"SF6","Non-annex","Liberia","Gg",0,NA,NA
1990,"SF6","Non-annex","Libya","Gg",0,NA,NA
1990,"SF6","Non-annex","Madagascar","Gg",0,NA,NA
1990,"SF6","Non-annex","Malawi","Gg",0,NA,NA
1990,"SF6","Non-annex","Malaysia","Gg",0,NA,NA
1990,"SF6","Non-annex","Maldives","Gg",0,NA,NA
1990,"SF6","Non-annex","Mali","Gg",0,NA,NA
1990,"SF6","Non-annex","Marshall Islands","Gg",0,NA,NA
1990,"SF6","Non-annex","Mauritania","Gg",0,NA,NA
1990,"SF6","Non-annex","Mauritius","Gg",0,NA,NA
1990,"SF6","Non-annex","Mexico","Gg",0,0,0
1990,"SF6","Non-annex","Micronesia (Federated States of)","Gg",0,NA,NA
1990,"SF6","Non-annex","Mongolia","Gg",0,NA,NA
1990,"SF6","Non-annex","Montenegro","Gg",0,NA,NA
1990,"SF6","Non-annex","Morocco","Gg",0,NA,NA
1990,"SF6","Non-annex","Mozambique","Gg",0,NA,NA
1990,"SF6","Non-annex","Myanmar","Gg",0,NA,NA
1990,"SF6","Non-annex","Namibia","Gg",0,NA,NA
1990,"SF6","Non-annex","Nauru","Gg",0,NA,NA
1990,"SF6","Non-annex","Nepal","Gg",0,NA,NA
1990,"SF6","Non-annex","Nicaragua","Gg",0,NA,NA
1990,"SF6","Non-annex","Niger","Gg",0,NA,NA
1990,"SF6","Non-annex","Nigeria","Gg",0,NA,NA
1990,"SF6","Non-annex","Niue","Gg",0,NA,NA
1990,"SF6","Non-annex","Oman","Gg",0,NA,NA
1990,"SF6","Non-annex","Pakistan","Gg",0,NA,NA
1990,"SF6","Non-annex","Palau","Gg",0,NA,NA
1990,"SF6","Non-annex","Panama","Gg",0,NA,NA
1990,"SF6","Non-annex","Papua New Guinea","Gg",0,NA,NA
1990,"SF6","Non-annex","Paraguay","Gg",0,NA,NA
1990,"SF6","Non-annex","Peru","Gg",0,NA,NA
1990,"SF6","Non-annex","Philippines","Gg",0,NA,NA
1990,"SF6","Non-annex","Qatar","Gg",0,NA,NA
1990,"SF6","Non-annex","Republic of Korea","Gg",0,NA,NA
1990,"SF6","Non-annex","Republic of Moldova","Gg",0,NA,NA
1990,"SF6","Non-annex","Rwanda","Gg",0,NA,NA
1990,"SF6","Non-annex","Saint Kitts and Nevis","Gg",0,NA,NA
1990,"SF6","Non-annex","Saint Lucia","Gg",0,NA,NA
1990,"SF6","Non-annex","Saint Vincent and the Grenadines","Gg",0,NA,NA
1990,"SF6","Non-annex","Samoa","Gg",0,NA,NA
1990,"SF6","Non-annex","San Marino","Gg",0,NA,NA
1990,"SF6","Non-annex","Sao Tome and Principe","Gg",0,NA,NA
1990,"SF6","Non-annex","Saudi Arabia","Gg",0,NA,NA
1990,"SF6","Non-annex","Senegal","Gg",0,NA,NA
1990,"SF6","Non-annex","Serbia","Gg",0,NA,NA
1990,"SF6","Non-annex","Seychelles","Gg",0,NA,NA
1990,"SF6","Non-annex","Sierra Leone","Gg",0,NA,NA
1990,"SF6","Non-annex","Singapore","Gg",0,NA,NA
1990,"SF6","Non-annex","Solomon Islands","Gg",0,NA,NA
1990,"SF6","Non-annex","Somalia","Gg",0,NA,NA
1990,"SF6","Non-annex","South Africa","Gg",0,NA,NA
1990,"SF6","Non-annex","South Sudan","Gg",0,NA,NA
1990,"SF6","Non-annex","Sri Lanka","Gg",0,NA,NA
1990,"SF6","Non-annex","Sudan","Gg",0,NA,NA
1990,"SF6","Non-annex","Suriname","Gg",0,NA,NA
1990,"SF6","Non-annex","Swaziland","Gg",0,NA,NA
1990,"SF6","Non-annex","Syrian Arab Republic","Gg",0,NA,NA
1990,"SF6","Non-annex","Tajikistan","Gg",0,NA,NA
1990,"SF6","Non-annex","Thailand","Gg",0,NA,NA
1990,"SF6","Non-annex","The former Yugoslav Republic of Macedonia","Gg",0,NA,NA
1990,"SF6","Non-annex","Timor-Leste","Gg",0,NA,NA
1990,"SF6","Non-annex","Togo","Gg",0,NA,NA
1990,"SF6","Non-annex","Tonga","Gg",0,NA,NA
1990,"SF6","Non-annex","Trinidad and Tobago","Gg",0,NA,NA
1990,"SF6","Non-annex","Tunisia","Gg",0,NA,NA
1990,"SF6","Non-annex","Turkmenistan","Gg",0,NA,NA
1990,"SF6","Non-annex","Tuvalu","Gg",0,NA,NA
1990,"SF6","Non-annex","Uganda","Gg",0,NA,NA
1990,"SF6","Non-annex","United Arab Emirates","Gg",0,NA,NA
1990,"SF6","Non-annex","United Republic of Tanzania","Gg",0,NA,NA
1990,"SF6","Non-annex","Uruguay","Gg",0,NA,NA
1990,"SF6","Non-annex","Uzbekistan","Gg",0,NA,NA
1990,"SF6","Non-annex","Vanuatu","Gg",0,NA,NA
1990,"SF6","Non-annex","Venezuela (Bolivarian Republic of)","Gg",0,NA,NA
1990,"SF6","Non-annex","Viet Nam","Gg",0,NA,NA
1990,"SF6","Non-annex","Yemen","Gg",0,NA,NA
1990,"SF6","Non-annex","Zambia","Gg",0,NA,NA
1990,"SF6","Non-annex","Zimbabwe","Gg",0,NA,NA
1991,"CH4","Non-annex","Afghanistan","Gg",0,NA,NA
1991,"CH4","Non-annex","Albania","Gg",0,NA,NA
1991,"CH4","Non-annex","Algeria","Gg",0,NA,NA
1991,"CH4","Non-annex","Andorra","Gg",0,NA,NA
1991,"CH4","Non-annex","Angola","Gg",0,NA,NA
1991,"CH4","Non-annex","Antigua and Barbuda","Gg",0,NA,NA
1991,"CH4","Non-annex","Argentina","Gg",0,NA,NA
1991,"CH4","Non-annex","Armenia","Gg",0,NA,NA
1991,"CH4","Non-annex","Azerbaijan","Gg",263.65,702.56,-438.91
1991,"CH4","Non-annex","Bahamas","Gg",0,NA,NA
1991,"CH4","Non-annex","Bahrain","Gg",0,NA,NA
1991,"CH4","Non-annex","Bangladesh","Gg",0,NA,NA
1991,"CH4","Non-annex","Barbados","Gg",0,NA,NA
1991,"CH4","Non-annex","Belize","Gg",0,NA,NA
1991,"CH4","Non-annex","Benin","Gg",0,NA,NA
1991,"CH4","Non-annex","Bhutan","Gg",0,NA,NA
1991,"CH4","Non-annex","Bolivia (Plurinational State of)","Gg",0,NA,NA
1991,"CH4","Non-annex","Bosnia and Herzegovina","Gg",0.52,206.93,-206.41
1991,"CH4","Non-annex","Botswana","Gg",0,NA,NA
1991,"CH4","Non-annex","Brazil","Gg",11505,11505,0
1991,"CH4","Non-annex","Brunei Darussalam","Gg",0,NA,NA
1991,"CH4","Non-annex","Burkina Faso","Gg",0,NA,NA
1991,"CH4","Non-annex","Burundi","Gg",0,NA,NA
1991,"CH4","Non-annex","Cabo Verde","Gg",0,NA,NA
1991,"CH4","Non-annex","Cambodia","Gg",0,NA,NA
1991,"CH4","Non-annex","Cameroon","Gg",0,NA,NA
1991,"CH4","Non-annex","Central African Republic","Gg",0,NA,NA
1991,"CH4","Non-annex","Chad","Gg",0,NA,NA
1991,"CH4","Non-annex","Chile","Gg",0,NA,NA
1991,"CH4","Non-annex","China","Gg",0,NA,NA
1991,"CH4","Non-annex","Colombia","Gg",0,NA,NA
1991,"CH4","Non-annex","Comoros","Gg",0,NA,NA
1991,"CH4","Non-annex","Congo","Gg",0,NA,NA
1991,"CH4","Non-annex","Cook Islands","Gg",0,NA,NA
1991,"CH4","Non-annex","Costa Rica","Gg",0,NA,NA
1991,"CH4","Non-annex","Cote d'Ivoire","Gg",0,NA,NA
1991,"CH4","Non-annex","Cuba","Gg",0,NA,NA
1991,"CH4","Non-annex","Democratic People's Republic of Korea","Gg",0,NA,NA
1991,"CH4","Non-annex","Democratic Republic of the Congo","Gg",0,NA,NA
1991,"CH4","Non-annex","Djibouti","Gg",0,NA,NA
1991,"CH4","Non-annex","Dominica","Gg",0,NA,NA
1991,"CH4","Non-annex","Dominican Republic","Gg",0,NA,NA
1991,"CH4","Non-annex","Ecuador","Gg",0,NA,NA
1991,"CH4","Non-annex","Egypt","Gg",0,NA,NA
1991,"CH4","Non-annex","El Salvador","Gg",0,NA,NA
1991,"CH4","Non-annex","Equatorial Guinea","Gg",0,NA,NA
1991,"CH4","Non-annex","Eritrea","Gg",0,NA,NA
1991,"CH4","Non-annex","Ethiopia","Gg",216,1828,-1612
1991,"CH4","Non-annex","Fiji","Gg",0,NA,NA
1991,"CH4","Non-annex","Gabon","Gg",0,NA,NA
1991,"CH4","Non-annex","Gambia","Gg",0,NA,NA
1991,"CH4","Non-annex","Georgia","Gg",207.8,295.64,-87.84
1991,"CH4","Non-annex","Ghana","Gg",159.53,159.53,0
1991,"CH4","Non-annex","Grenada","Gg",0,NA,NA
1991,"CH4","Non-annex","Guatemala","Gg",0,NA,NA
1991,"CH4","Non-annex","Guinea","Gg",0,NA,NA
1991,"CH4","Non-annex","Guinea-Bissau","Gg",0,NA,NA
1991,"CH4","Non-annex","Guyana","Gg",39.93,51.11,-11.18
1991,"CH4","Non-annex","Haiti","Gg",0,NA,NA
1991,"CH4","Non-annex","Honduras","Gg",0,NA,NA
1991,"CH4","Non-annex","India","Gg",0,NA,NA
1991,"CH4","Non-annex","Indonesia","Gg",711.26,5692.2,-4980.94
